x	y	z	zMean
21.85	26.575	0	0
21.85	26.675	0	0
21.85	26.775	0	0
21.85	26.875	0	0
21.85	26.975	0	0
21.85	27.075	0	0
21.85	27.175	0	0
21.85	27.275	0	0
21.85	27.375	0	0
21.85	27.475	0	0
21.85	27.575	0	0
21.85	27.675	0	0
21.85	27.775	0	0
21.85	27.875	1	0.010416667
21.85	27.975	0	0
21.85	28.075	8	0.083333333
21.85	28.175	13	0.13541667
21.85	28.275	27	0.28125
21.85	28.375	40	0.41666667
21.85	28.475	58	0.60416667
21.85	28.575	62	0.64583333
21.85	28.675	72	0.75
21.85	28.775	121	1.2604167
21.85	28.875	108	1.125
21.85	28.975	114	1.1875
21.85	29.075	139	1.4479167
21.85	29.175	157	1.6354167
21.85	29.275	182	1.8958333
21.85	29.375	194	2.0208333
21.85	29.475	202	2.1041667
21.85	29.575	194	2.0208333
21.85	29.675	224	2.3333333
21.85	29.775	210	2.1875
21.85	29.875	216	2.25
21.85	29.975	206	2.1458333
21.85	30.075	214	2.2291667
21.85	30.175	205	2.1354167
21.85	30.275	217	2.2604167
21.85	30.375	194	2.0208333
21.85	30.475	181	1.8854167
21.85	30.575	167	1.7395833
21.85	30.675	181	1.8854167
21.85	30.775	173	1.8020833
21.85	30.875	153	1.59375
21.85	30.975	146	1.5208333
21.85	31.075	175	1.8229167
21.85	31.175	161	1.6770833
21.85	31.275	173	1.8020833
21.85	31.375	156	1.625
21.85	31.475	187	1.9479167
21.85	31.575	177	1.84375
21.85	31.675	191	1.9895833
21.85	31.775	170	1.7708333
21.85	31.875	197	2.0520833
21.85	31.975	191	1.9895833
21.85	32.075	200	2.0833333
21.85	32.175	169	1.7604167
21.85	32.275	174	1.8125
21.85	32.375	169	1.7604167
21.85	32.475	168	1.75
21.85	32.575	149	1.5520833
21.85	32.675	157	1.6354167
21.85	32.775	139	1.4479167
21.85	32.875	119	1.2395833
21.85	32.975	105	1.09375
21.85	33.075	97	1.0104167
21.85	33.175	76	0.79166667
21.85	33.275	74	0.77083333
21.85	33.375	37	0.38541667
21.85	33.475	35	0.36458333
21.85	33.575	25	0.26041667
21.85	33.675	12	0.125
21.85	33.775	10	0.10416667
21.85	33.875	6	0.0625
21.85	33.975	0	0
21.85	34.075	1	0.010416667
21.85	34.175	0	0
21.85	34.275	0	0
21.85	34.375	0	0
21.85	34.475	0	0
21.85	34.575	0	0
21.85	34.675	0	0
21.85	34.775	0	0
21.85	34.875	0	0
21.85	34.975	0	0
21.85	35.075	0	0
21.85	35.175	0	0
21.85	35.275	0	0
21.85	35.375	0	0
21.85	35.475	0	0
21.85	35.575	0	0
21.85	35.675	0	0
21.85	35.775	0	0
21.85	35.875	0	0
21.85	35.975	0	0
21.85	36.075	0	0
21.85	36.175	0	0
21.85	36.275	0	0
21.85	36.375	0	0
21.85	36.475	0	0
21.85	36.575	0	0
21.85	36.675	0	0
21.85	36.775	0	0
21.85	36.875	0	0
21.85	36.975	0	0
21.85	37.075	0	0
21.85	37.175	0	0
21.85	37.275	0	0
21.85	37.375	0	0
21.85	37.475	0	0
21.85	37.575	0	0
21.85	37.675	0	0
21.85	37.775	0	0
21.85	37.875	0	0
21.85	37.975	0	0
21.85	38.075	0	0
21.85	38.175	0	0
21.85	38.275	0	0
21.85	38.375	0	0
21.85	38.475	0	0
21.85	38.575	0	0
21.85	38.675	0	0
21.85	38.775	0	0
21.85	38.875	0	0
21.85	38.975	0	0
21.85	39.075	0	0
21.85	39.175	0	0
21.85	39.275	0	0
21.85	39.375	0	0
21.85	39.475	0	0
21.85	39.575	0	0
21.85	39.675	0	0
21.85	39.775	0	0
21.85	39.875	0	0
21.85	39.975	0	0
21.95	20.075	0	0
21.95	20.175	0	0
21.95	20.275	0	0
21.95	20.375	0	0
21.95	20.475	0	0
21.95	20.575	0	0
21.95	20.675	0	0
21.95	20.775	0	0
21.95	20.875	0	0
21.95	20.975	0	0
21.95	21.075	0	0
21.95	21.175	0	0
21.95	21.275	0	0
21.95	21.375	0	0
21.95	21.475	0	0
21.95	21.575	0	0
21.95	21.675	0	0
21.95	21.775	0	0
21.95	21.875	0	0
21.95	21.975	0	0
21.95	22.075	0	0
21.95	22.175	0	0
21.95	22.275	0	0
21.95	22.375	0	0
21.95	22.475	0	0
21.95	22.575	0	0
21.95	22.675	0	0
21.95	22.775	0	0
21.95	22.875	0	0
21.95	22.975	0	0
21.95	23.075	0	0
21.95	23.175	0	0
21.95	23.275	0	0
21.95	23.375	0	0
21.95	23.475	0	0
21.95	23.575	0	0
21.95	23.675	0	0
21.95	23.775	0	0
21.95	23.875	0	0
21.95	23.975	0	0
21.95	24.075	0	0
21.95	24.175	0	0
21.95	24.275	0	0
21.95	24.375	0	0
21.95	24.475	0	0
21.95	24.575	0	0
21.95	24.675	0	0
21.95	24.775	0	0
21.95	24.875	0	0
21.95	24.975	0	0
21.95	25.075	0	0
21.95	25.175	0	0
21.95	25.275	0	0
21.95	25.375	0	0
21.95	25.475	0	0
21.95	25.575	0	0
21.95	25.675	0	0
21.95	25.775	0	0
21.95	25.875	0	0
21.95	25.975	0	0
21.95	26.075	0	0
21.95	26.175	0	0
21.95	26.275	0	0
21.95	26.375	0	0
21.95	26.475	0	0
21.95	26.575	0	0
21.95	26.675	0	0
21.95	26.775	0	0
21.95	26.875	0	0
21.95	26.975	0	0
21.95	27.075	0	0
21.95	27.175	0	0
21.95	27.275	0	0
21.95	27.375	0	0
21.95	27.475	0	0
21.95	27.575	0	0
21.95	27.675	0	0
21.95	27.775	0	0
21.95	27.875	1	0.010416667
21.95	27.975	2	0.020833333
21.95	28.075	9	0.09375
21.95	28.175	11	0.11458333
21.95	28.275	18	0.1875
21.95	28.375	31	0.32291667
21.95	28.475	45	0.46875
21.95	28.575	59	0.61458333
21.95	28.675	82	0.85416667
21.95	28.775	104	1.0833333
21.95	28.875	124	1.2916667
21.95	28.975	139	1.4479167
21.95	29.075	156	1.625
21.95	29.175	185	1.9270833
21.95	29.275	196	2.0416667
21.95	29.375	200	2.0833333
21.95	29.475	226	2.3541667
21.95	29.575	233	2.4270833
21.95	29.675	225	2.34375
21.95	29.775	227	2.3645833
21.95	29.875	249	2.59375
21.95	29.975	250	2.6041667
21.95	30.075	229	2.3854167
21.95	30.175	266	2.7708333
21.95	30.275	208	2.1666667
21.95	30.375	232	2.4166667
21.95	30.475	198	2.0625
21.95	30.575	168	1.75
21.95	30.675	200	2.0833333
21.95	30.775	171	1.78125
21.95	30.875	181	1.8854167
21.95	30.975	176	1.8333333
21.95	31.075	170	1.7708333
21.95	31.175	153	1.59375
21.95	31.275	205	2.1354167
21.95	31.375	184	1.9166667
21.95	31.475	181	1.8854167
21.95	31.575	240	2.5
21.95	31.675	219	2.28125
21.95	31.775	220	2.2916667
21.95	31.875	222	2.3125
21.95	31.975	208	2.1666667
21.95	32.075	200	2.0833333
21.95	32.175	185	1.9270833
21.95	32.275	205	2.1354167
21.95	32.375	178	1.8541667
21.95	32.475	156	1.625
21.95	32.575	163	1.6979167
21.95	32.675	146	1.5208333
21.95	32.775	128	1.3333333
21.95	32.875	117	1.21875
21.95	32.975	127	1.3229167
21.95	33.075	98	1.0208333
21.95	33.175	77	0.80208333
21.95	33.275	57	0.59375
21.95	33.375	55	0.57291667
21.95	33.475	37	0.38541667
21.95	33.575	19	0.19791667
21.95	33.675	13	0.13541667
21.95	33.775	6	0.0625
21.95	33.875	3	0.03125
21.95	33.975	3	0.03125
21.95	34.075	0	0
21.95	34.175	0	0
21.95	34.275	0	0
21.95	34.375	0	0
21.95	34.475	0	0
21.95	34.575	0	0
21.95	34.675	0	0
21.95	34.775	0	0
21.95	34.875	0	0
21.95	34.975	0	0
21.95	35.075	0	0
21.95	35.175	0	0
21.95	35.275	0	0
21.95	35.375	0	0
21.95	35.475	0	0
21.95	35.575	0	0
21.95	35.675	0	0
21.95	35.775	0	0
21.95	35.875	0	0
21.95	35.975	0	0
21.95	36.075	0	0
21.95	36.175	0	0
21.95	36.275	0	0
21.95	36.375	0	0
21.95	36.475	0	0
21.95	36.575	0	0
21.95	36.675	0	0
21.95	36.775	0	0
21.95	36.875	0	0
21.95	36.975	0	0
21.95	37.075	0	0
21.95	37.175	0	0
21.95	37.275	0	0
21.95	37.375	0	0
21.95	37.475	0	0
21.95	37.575	0	0
21.95	37.675	0	0
21.95	37.775	0	0
21.95	37.875	0	0
21.95	37.975	0	0
21.95	38.075	0	0
21.95	38.175	0	0
21.95	38.275	0	0
21.95	38.375	0	0
21.95	38.475	0	0
21.95	38.575	0	0
21.95	38.675	0	0
21.95	38.775	0	0
21.95	38.875	0	0
21.95	38.975	0	0
21.95	39.075	0	0
21.95	39.175	0	0
21.95	39.275	0	0
21.95	39.375	0	0
21.95	39.475	0	0
21.95	39.575	0	0
21.95	39.675	0	0
21.95	39.775	0	0
21.95	39.875	0	0
21.95	39.975	0	0
22.05	20.075	0	0
22.05	20.175	0	0
22.05	20.275	0	0
22.05	20.375	0	0
22.05	20.475	0	0
22.05	20.575	0	0
22.05	20.675	0	0
22.05	20.775	0	0
22.05	20.875	0	0
22.05	20.975	0	0
22.05	21.075	0	0
22.05	21.175	0	0
22.05	21.275	0	0
22.05	21.375	0	0
22.05	21.475	0	0
22.05	21.575	0	0
22.05	21.675	0	0
22.05	21.775	0	0
22.05	21.875	0	0
22.05	21.975	0	0
22.05	22.075	0	0
22.05	22.175	0	0
22.05	22.275	0	0
22.05	22.375	0	0
22.05	22.475	0	0
22.05	22.575	0	0
22.05	22.675	0	0
22.05	22.775	0	0
22.05	22.875	0	0
22.05	22.975	0	0
22.05	23.075	0	0
22.05	23.175	0	0
22.05	23.275	0	0
22.05	23.375	0	0
22.05	23.475	0	0
22.05	23.575	0	0
22.05	23.675	0	0
22.05	23.775	0	0
22.05	23.875	0	0
22.05	23.975	0	0
22.05	24.075	0	0
22.05	24.175	0	0
22.05	24.275	0	0
22.05	24.375	0	0
22.05	24.475	0	0
22.05	24.575	0	0
22.05	24.675	0	0
22.05	24.775	0	0
22.05	24.875	0	0
22.05	24.975	0	0
22.05	25.075	0	0
22.05	25.175	0	0
22.05	25.275	0	0
22.05	25.375	0	0
22.05	25.475	0	0
22.05	25.575	0	0
22.05	25.675	0	0
22.05	25.775	0	0
22.05	25.875	0	0
22.05	25.975	0	0
22.05	26.075	0	0
22.05	26.175	0	0
22.05	26.275	0	0
22.05	26.375	0	0
22.05	26.475	0	0
22.05	26.575	0	0
22.05	26.675	0	0
22.05	26.775	0	0
22.05	26.875	0	0
22.05	26.975	0	0
22.05	27.075	0	0
22.05	27.175	0	0
22.05	27.275	0	0
22.05	27.375	0	0
22.05	27.475	0	0
22.05	27.575	0	0
22.05	27.675	0	0
22.05	27.775	0	0
22.05	27.875	1	0.010416667
22.05	27.975	2	0.020833333
22.05	28.075	6	0.0625
22.05	28.175	14	0.14583333
22.05	28.275	25	0.26041667
22.05	28.375	38	0.39583333
22.05	28.475	52	0.54166667
22.05	28.575	71	0.73958333
22.05	28.675	102	1.0625
22.05	28.775	98	1.0208333
22.05	28.875	118	1.2291667
22.05	28.975	140	1.4583333
22.05	29.075	162	1.6875
22.05	29.175	200	2.0833333
22.05	29.275	194	2.0208333
22.05	29.375	207	2.15625
22.05	29.475	207	2.15625
22.05	29.575	219	2.28125
22.05	29.675	237	2.46875
22.05	29.775	256	2.6666667
22.05	29.875	266	2.7708333
22.05	29.975	256	2.6666667
22.05	30.075	254	2.6458333
22.05	30.175	234	2.4375
22.05	30.275	251	2.6145833
22.05	30.375	232	2.4166667
22.05	30.475	215	2.2395833
22.05	30.575	204	2.125
22.05	30.675	198	2.0625
22.05	30.775	200	2.0833333
22.05	30.875	173	1.8020833
22.05	30.975	192	2
22.05	31.075	200	2.0833333
22.05	31.175	184	1.9166667
22.05	31.275	204	2.125
22.05	31.375	206	2.1458333
22.05	31.475	244	2.5416667
22.05	31.575	215	2.2395833
22.05	31.675	211	2.1979167
22.05	31.775	233	2.4270833
22.05	31.875	229	2.3854167
22.05	31.975	222	2.3125
22.05	32.075	226	2.3541667
22.05	32.175	195	2.03125
22.05	32.275	218	2.2708333
22.05	32.375	159	1.65625
22.05	32.475	170	1.7708333
22.05	32.575	159	1.65625
22.05	32.675	145	1.5104167
22.05	32.775	138	1.4375
22.05	32.875	112	1.1666667
22.05	32.975	90	0.9375
22.05	33.075	76	0.79166667
22.05	33.175	74	0.77083333
22.05	33.275	52	0.54166667
22.05	33.375	42	0.4375
22.05	33.475	31	0.32291667
22.05	33.575	23	0.23958333
22.05	33.675	15	0.15625
22.05	33.775	7	0.072916667
22.05	33.875	4	0.041666667
22.05	33.975	0	0
22.05	34.075	1	0.010416667
22.05	34.175	0	0
22.05	34.275	0	0
22.05	34.375	0	0
22.05	34.475	0	0
22.05	34.575	0	0
22.05	34.675	0	0
22.05	34.775	0	0
22.05	34.875	0	0
22.05	34.975	0	0
22.05	35.075	0	0
22.05	35.175	0	0
22.05	35.275	0	0
22.05	35.375	0	0
22.05	35.475	0	0
22.05	35.575	0	0
22.05	35.675	0	0
22.05	35.775	0	0
22.05	35.875	0	0
22.05	35.975	0	0
22.05	36.075	0	0
22.05	36.175	0	0
22.05	36.275	0	0
22.05	36.375	0	0
22.05	36.475	0	0
22.05	36.575	0	0
22.05	36.675	0	0
22.05	36.775	0	0
22.05	36.875	0	0
22.05	36.975	0	0
22.05	37.075	0	0
22.05	37.175	0	0
22.05	37.275	0	0
22.05	37.375	0	0
22.05	37.475	0	0
22.05	37.575	0	0
22.05	37.675	0	0
22.05	37.775	0	0
22.05	37.875	0	0
22.05	37.975	0	0
22.05	38.075	0	0
22.05	38.175	0	0
22.05	38.275	0	0
22.05	38.375	0	0
22.05	38.475	0	0
22.05	38.575	0	0
22.05	38.675	0	0
22.05	38.775	0	0
22.05	38.875	0	0
22.05	38.975	0	0
22.05	39.075	0	0
22.05	39.175	0	0
22.05	39.275	0	0
22.05	39.375	0	0
22.05	39.475	0	0
22.05	39.575	0	0
22.05	39.675	0	0
22.05	39.775	0	0
22.05	39.875	0	0
22.05	39.975	0	0
22.15	20.075	0	0
22.15	20.175	0	0
22.15	20.275	0	0
22.15	20.375	0	0
22.15	20.475	0	0
22.15	20.575	0	0
22.15	20.675	0	0
22.15	20.775	0	0
22.15	20.875	0	0
22.15	20.975	0	0
22.15	21.075	0	0
22.15	21.175	0	0
22.15	21.275	0	0
22.15	21.375	0	0
22.15	21.475	0	0
22.15	21.575	0	0
22.15	21.675	0	0
22.15	21.775	0	0
22.15	21.875	0	0
22.15	21.975	0	0
22.15	22.075	0	0
22.15	22.175	0	0
22.15	22.275	0	0
22.15	22.375	0	0
22.15	22.475	0	0
22.15	22.575	0	0
22.15	22.675	0	0
22.15	22.775	0	0
22.15	22.875	0	0
22.15	22.975	0	0
22.15	23.075	0	0
22.15	23.175	0	0
22.15	23.275	0	0
22.15	23.375	0	0
22.15	23.475	0	0
22.15	23.575	0	0
22.15	23.675	0	0
22.15	23.775	0	0
22.15	23.875	0	0
22.15	23.975	0	0
22.15	24.075	0	0
22.15	24.175	0	0
22.15	24.275	0	0
22.15	24.375	0	0
22.15	24.475	0	0
22.15	24.575	0	0
22.15	24.675	0	0
22.15	24.775	0	0
22.15	24.875	0	0
22.15	24.975	0	0
22.15	25.075	0	0
22.15	25.175	0	0
22.15	25.275	0	0
22.15	25.375	0	0
22.15	25.475	0	0
22.15	25.575	0	0
22.15	25.675	0	0
22.15	25.775	0	0
22.15	25.875	0	0
22.15	25.975	0	0
22.15	26.075	0	0
22.15	26.175	0	0
22.15	26.275	0	0
22.15	26.375	0	0
22.15	26.475	0	0
22.15	26.575	0	0
22.15	26.675	0	0
22.15	26.775	0	0
22.15	26.875	0	0
22.15	26.975	0	0
22.15	27.075	0	0
22.15	27.175	0	0
22.15	27.275	0	0
22.15	27.375	0	0
22.15	27.475	0	0
22.15	27.575	0	0
22.15	27.675	0	0
22.15	27.775	0	0
22.15	27.875	1	0.010416667
22.15	27.975	4	0.041666667
22.15	28.075	7	0.072916667
22.15	28.175	10	0.10416667
22.15	28.275	24	0.25
22.15	28.375	43	0.44791667
22.15	28.475	55	0.57291667
22.15	28.575	69	0.71875
22.15	28.675	86	0.89583333
22.15	28.775	108	1.125
22.15	28.875	138	1.4375
22.15	28.975	158	1.6458333
22.15	29.075	192	2
22.15	29.175	188	1.9583333
22.15	29.275	216	2.25
22.15	29.375	210	2.1875
22.15	29.475	231	2.40625
22.15	29.575	250	2.6041667
22.15	29.675	237	2.46875
22.15	29.775	248	2.5833333
22.15	29.875	317	3.3020833
22.15	29.975	256	2.6666667
22.15	30.075	248	2.5833333
22.15	30.175	260	2.7083333
22.15	30.275	258	2.6875
22.15	30.375	249	2.59375
22.15	30.475	223	2.3229167
22.15	30.575	181	1.8854167
22.15	30.675	217	2.2604167
22.15	30.775	202	2.1041667
22.15	30.875	171	1.78125
22.15	30.975	192	2
22.15	31.075	196	2.0416667
22.15	31.175	227	2.3645833
22.15	31.275	222	2.3125
22.15	31.375	214	2.2291667
22.15	31.475	248	2.5833333
22.15	31.575	245	2.5520833
22.15	31.675	218	2.2708333
22.15	31.775	255	2.65625
22.15	31.875	224	2.3333333
22.15	31.975	227	2.3645833
22.15	32.075	226	2.3541667
22.15	32.175	266	2.7708333
22.15	32.275	195	2.03125
22.15	32.375	188	1.9583333
22.15	32.475	172	1.7916667
22.15	32.575	163	1.6979167
22.15	32.675	144	1.5
22.15	32.775	130	1.3541667
22.15	32.875	124	1.2916667
22.15	32.975	109	1.1354167
22.15	33.075	84	0.875
22.15	33.175	73	0.76041667
22.15	33.275	52	0.54166667
22.15	33.375	47	0.48958333
22.15	33.475	33	0.34375
22.15	33.575	27	0.28125
22.15	33.675	5	0.052083333
22.15	33.775	7	0.072916667
22.15	33.875	1	0.010416667
22.15	33.975	1	0.010416667
22.15	34.075	0	0
22.15	34.175	0	0
22.15	34.275	0	0
22.15	34.375	0	0
22.15	34.475	0	0
22.15	34.575	0	0
22.15	34.675	0	0
22.15	34.775	0	0
22.15	34.875	0	0
22.15	34.975	0	0
22.15	35.075	0	0
22.15	35.175	0	0
22.15	35.275	0	0
22.15	35.375	0	0
22.15	35.475	0	0
22.15	35.575	0	0
22.15	35.675	0	0
22.15	35.775	0	0
22.15	35.875	0	0
22.15	35.975	0	0
22.15	36.075	0	0
22.15	36.175	0	0
22.15	36.275	0	0
22.15	36.375	0	0
22.15	36.475	0	0
22.15	36.575	0	0
22.15	36.675	0	0
22.15	36.775	0	0
22.15	36.875	0	0
22.15	36.975	0	0
22.15	37.075	0	0
22.15	37.175	0	0
22.15	37.275	0	0
22.15	37.375	0	0
22.15	37.475	0	0
22.15	37.575	0	0
22.15	37.675	0	0
22.15	37.775	0	0
22.15	37.875	0	0
22.15	37.975	0	0
22.15	38.075	0	0
22.15	38.175	0	0
22.15	38.275	0	0
22.15	38.375	0	0
22.15	38.475	0	0
22.15	38.575	0	0
22.15	38.675	0	0
22.15	38.775	0	0
22.15	38.875	0	0
22.15	38.975	0	0
22.15	39.075	0	0
22.15	39.175	0	0
22.15	39.275	0	0
22.15	39.375	0	0
22.15	39.475	0	0
22.15	39.575	0	0
22.15	39.675	0	0
22.15	39.775	0	0
22.15	39.875	0	0
22.15	39.975	0	0
22.25	20.075	0	0
22.25	20.175	0	0
22.25	20.275	0	0
22.25	20.375	0	0
22.25	20.475	0	0
22.25	20.575	0	0
22.25	20.675	0	0
22.25	20.775	0	0
22.25	20.875	0	0
22.25	20.975	0	0
22.25	21.075	0	0
22.25	21.175	0	0
22.25	21.275	0	0
22.25	21.375	0	0
22.25	21.475	0	0
22.25	21.575	0	0
22.25	21.675	0	0
22.25	21.775	0	0
22.25	21.875	0	0
22.25	21.975	0	0
22.25	22.075	0	0
22.25	22.175	0	0
22.25	22.275	0	0
22.25	22.375	0	0
22.25	22.475	0	0
22.25	22.575	0	0
22.25	22.675	0	0
22.25	22.775	0	0
22.25	22.875	0	0
22.25	22.975	0	0
22.25	23.075	0	0
22.25	23.175	0	0
22.25	23.275	0	0
22.25	23.375	0	0
22.25	23.475	0	0
22.25	23.575	0	0
22.25	23.675	0	0
22.25	23.775	0	0
22.25	23.875	0	0
22.25	23.975	0	0
22.25	24.075	0	0
22.25	24.175	0	0
22.25	24.275	0	0
22.25	24.375	0	0
22.25	24.475	0	0
22.25	24.575	0	0
22.25	24.675	0	0
22.25	24.775	0	0
22.25	24.875	0	0
22.25	24.975	0	0
22.25	25.075	0	0
22.25	25.175	0	0
22.25	25.275	0	0
22.25	25.375	0	0
22.25	25.475	0	0
22.25	25.575	0	0
22.25	25.675	0	0
22.25	25.775	0	0
22.25	25.875	0	0
22.25	25.975	0	0
22.25	26.075	0	0
22.25	26.175	0	0
22.25	26.275	0	0
22.25	26.375	0	0
22.25	26.475	0	0
22.25	26.575	0	0
22.25	26.675	0	0
22.25	26.775	0	0
22.25	26.875	0	0
22.25	26.975	0	0
22.25	27.075	0	0
22.25	27.175	0	0
22.25	27.275	0	0
22.25	27.375	0	0
22.25	27.475	0	0
22.25	27.575	0	0
22.25	27.675	0	0
22.25	27.775	0	0
22.25	27.875	0	0
22.25	27.975	1	0.010416667
22.25	28.075	2	0.020833333
22.25	28.175	11	0.11458333
22.25	28.275	28	0.29166667
22.25	28.375	36	0.375
22.25	28.475	45	0.46875
22.25	28.575	71	0.73958333
22.25	28.675	100	1.0416667
22.25	28.775	119	1.2395833
22.25	28.875	164	1.7083333
22.25	28.975	143	1.4895833
22.25	29.075	173	1.8020833
22.25	29.175	195	2.03125
22.25	29.275	220	2.2916667
22.25	29.375	229	2.3854167
22.25	29.475	256	2.6666667
22.25	29.575	253	2.6354167
22.25	29.675	267	2.78125
22.25	29.775	256	2.6666667
22.25	29.875	307	3.1979167
22.25	29.975	273	2.84375
22.25	30.075	284	2.9583333
22.25	30.175	296	3.0833333
22.25	30.275	276	2.875
22.25	30.375	259	2.6979167
22.25	30.475	233	2.4270833
22.25	30.575	224	2.3333333
22.25	30.675	200	2.0833333
22.25	30.775	202	2.1041667
22.25	30.875	207	2.15625
22.25	30.975	198	2.0625
22.25	31.075	181	1.8854167
22.25	31.175	210	2.1875
22.25	31.275	221	2.3020833
22.25	31.375	256	2.6666667
22.25	31.475	237	2.46875
22.25	31.575	258	2.6875
22.25	31.675	272	2.8333333
22.25	31.775	263	2.7395833
22.25	31.875	239	2.4895833
22.25	31.975	264	2.75
22.25	32.075	233	2.4270833
22.25	32.175	229	2.3854167
22.25	32.275	230	2.3958333
22.25	32.375	210	2.1875
22.25	32.475	178	1.8541667
22.25	32.575	177	1.84375
22.25	32.675	187	1.9479167
22.25	32.775	148	1.5416667
22.25	32.875	122	1.2708333
22.25	32.975	84	0.875
22.25	33.075	76	0.79166667
22.25	33.175	66	0.6875
22.25	33.275	59	0.61458333
22.25	33.375	36	0.375
22.25	33.475	27	0.28125
22.25	33.575	15	0.15625
22.25	33.675	8	0.083333333
22.25	33.775	4	0.041666667
22.25	33.875	3	0.03125
22.25	33.975	1	0.010416667
22.25	34.075	0	0
22.25	34.175	0	0
22.25	34.275	0	0
22.25	34.375	0	0
22.25	34.475	0	0
22.25	34.575	0	0
22.25	34.675	0	0
22.25	34.775	0	0
22.25	34.875	0	0
22.25	34.975	0	0
22.25	35.075	0	0
22.25	35.175	0	0
22.25	35.275	0	0
22.25	35.375	0	0
22.25	35.475	0	0
22.25	35.575	0	0
22.25	35.675	0	0
22.25	35.775	0	0
22.25	35.875	0	0
22.25	35.975	0	0
22.25	36.075	0	0
22.25	36.175	0	0
22.25	36.275	0	0
22.25	36.375	0	0
22.25	36.475	0	0
22.25	36.575	0	0
22.25	36.675	0	0
22.25	36.775	0	0
22.25	36.875	0	0
22.25	36.975	0	0
22.25	37.075	0	0
22.25	37.175	0	0
22.25	37.275	0	0
22.25	37.375	0	0
22.25	37.475	0	0
22.25	37.575	0	0
22.25	37.675	0	0
22.25	37.775	0	0
22.25	37.875	0	0
22.25	37.975	0	0
22.25	38.075	0	0
22.25	38.175	0	0
22.25	38.275	0	0
22.25	38.375	0	0
22.25	38.475	0	0
22.25	38.575	0	0
22.25	38.675	0	0
22.25	38.775	0	0
22.25	38.875	0	0
22.25	38.975	0	0
22.25	39.075	0	0
22.25	39.175	0	0
22.25	39.275	0	0
22.25	39.375	0	0
22.25	39.475	0	0
22.25	39.575	0	0
22.25	39.675	0	0
22.25	39.775	0	0
22.25	39.875	0	0
22.25	39.975	0	0
22.35	20.075	0	0
22.35	20.175	0	0
22.35	20.275	0	0
22.35	20.375	0	0
22.35	20.475	0	0
22.35	20.575	0	0
22.35	20.675	0	0
22.35	20.775	0	0
22.35	20.875	0	0
22.35	20.975	0	0
22.35	21.075	0	0
22.35	21.175	0	0
22.35	21.275	0	0
22.35	21.375	0	0
22.35	21.475	0	0
22.35	21.575	0	0
22.35	21.675	0	0
22.35	21.775	0	0
22.35	21.875	0	0
22.35	21.975	0	0
22.35	22.075	0	0
22.35	22.175	0	0
22.35	22.275	0	0
22.35	22.375	0	0
22.35	22.475	0	0
22.35	22.575	0	0
22.35	22.675	0	0
22.35	22.775	0	0
22.35	22.875	0	0
22.35	22.975	0	0
22.35	23.075	0	0
22.35	23.175	0	0
22.35	23.275	0	0
22.35	23.375	0	0
22.35	23.475	0	0
22.35	23.575	0	0
22.35	23.675	0	0
22.35	23.775	0	0
22.35	23.875	0	0
22.35	23.975	0	0
22.35	24.075	0	0
22.35	24.175	0	0
22.35	24.275	0	0
22.35	24.375	0	0
22.35	24.475	0	0
22.35	24.575	0	0
22.35	24.675	0	0
22.35	24.775	0	0
22.35	24.875	0	0
22.35	24.975	0	0
22.35	25.075	0	0
22.35	25.175	0	0
22.35	25.275	0	0
22.35	25.375	0	0
22.35	25.475	0	0
22.35	25.575	0	0
22.35	25.675	0	0
22.35	25.775	0	0
22.35	25.875	0	0
22.35	25.975	0	0
22.35	26.075	0	0
22.35	26.175	0	0
22.35	26.275	0	0
22.35	26.375	0	0
22.35	26.475	0	0
22.35	26.575	0	0
22.35	26.675	0	0
22.35	26.775	0	0
22.35	26.875	0	0
22.35	26.975	0	0
22.35	27.075	0	0
22.35	27.175	0	0
22.35	27.275	0	0
22.35	27.375	0	0
22.35	27.475	0	0
22.35	27.575	0	0
22.35	27.675	0	0
22.35	27.775	0	0
22.35	27.875	0	0
22.35	27.975	2	0.020833333
22.35	28.075	6	0.0625
22.35	28.175	16	0.16666667
22.35	28.275	17	0.17708333
22.35	28.375	44	0.45833333
22.35	28.475	62	0.64583333
22.35	28.575	66	0.6875
22.35	28.675	92	0.95833333
22.35	28.775	134	1.3958333
22.35	28.875	142	1.4791667
22.35	28.975	147	1.53125
22.35	29.075	190	1.9791667
22.35	29.175	219	2.28125
22.35	29.275	254	2.6458333
22.35	29.375	272	2.8333333
22.35	29.475	283	2.9479167
22.35	29.575	268	2.7916667
22.35	29.675	303	3.15625
22.35	29.775	303	3.15625
22.35	29.875	319	3.3229167
22.35	29.975	324	3.375
22.35	30.075	315	3.28125
22.35	30.175	301	3.1354167
22.35	30.275	292	3.0416667
22.35	30.375	246	2.5625
22.35	30.475	220	2.2916667
22.35	30.575	237	2.46875
22.35	30.675	240	2.5
22.35	30.775	232	2.4166667
22.35	30.875	236	2.4583333
22.35	30.975	223	2.3229167
22.35	31.075	209	2.1770833
22.35	31.175	210	2.1875
22.35	31.275	210	2.1875
22.35	31.375	248	2.5833333
22.35	31.475	283	2.9479167
22.35	31.575	258	2.6875
22.35	31.675	297	3.09375
22.35	31.775	288	3
22.35	31.875	259	2.6979167
22.35	31.975	270	2.8125
22.35	32.075	257	2.6770833
22.35	32.175	280	2.9166667
22.35	32.275	212	2.2083333
22.35	32.375	192	2
22.35	32.475	203	2.1145833
