PositionX	PositionY
35.594945	27.683794
61.982183	56.096805
63.365462	61.753602
63.732787	58.813041
61.391368	54.081019
62.830709	57.472946
30.917526	62.600343
67.737732	37.419790
98.740876	106.958079
60.549784	60.622137
63.897415	61.181871
59.344898	55.739456
60.195462	60.862518
61.281072	55.446735
61.055242	55.396552
60.314987	59.161169
57.745690	56.466117
63.302674	56.641026
59.901024	54.579495
60.913838	57.293294
63.708944	57.859126
65.441545	55.372272
59.416667	58.335141
70.386536	58.635889
99.000000	68.948187
62.372869	60.218127
63.399731	53.814877
65.555230	24.516381
59.446494	85.294840
51.281465	67.061392
19.446708	58.144292
70.885522	110.119048
24.484330	40.411054
62.617486	76.555400
82.675978	55.521002
13.431818	23.407975
51.469666	26.185388
43.000000	49.668261
99.133360	41.271157
55.826642	105.654267
58.539954	90.102202
78.527935	105.000000
99.562157	83.376050
49.986748	18.726083
25.992706	92.916667
19.444325	30.093886
55.877468	104.390037
84.605566	19.689116
76.468459	91.224707
63.047840	68.468839
60.951730	58.115628
35.008850	41.539350
62.814601	54.682692
62.947943	57.126626
61.429577	56.577880
57.160622	59.266756
63.382909	56.074650
61.996382	60.460669
64.450407	59.229814
62.317943	63.171687
60.316557	56.390421
57.726624	56.456182
60.395778	56.800407
65.199278	55.667765
33.206987	16.161578
48.248241	10.357317
59.952941	55.520833
61.297739	54.369777
86.004773	52.000000
61.213475	56.463936
68.318974	59.555879
59.027444	57.270227
63.401985	57.411622
58.985838	56.130241
66.807477	54.605678
62.374452	55.409258
60.249012	55.709242
61.457719	57.866976
32.190960	62.368504
92.491879	79.948628
62.565476	60.772442
16.949519	63.954215
64.812781	55.531015
60.624216	60.764576
63.718838	57.695431
63.657692	58.244357
59.497696	60.828821
63.966866	58.829635
45.584276	75.302815
60.598540	62.164084
61.649746	61.693257
54.542491	58.471372
39.153322	31.039809
63.842380	57.928477
66.364322	61.743205
62.261668	57.678045
56.233073	22.486556
64.586207	58.699620
79.712195	93.213216
60.927565	57.334328
56.593882	60.222506
48.284404	94.579545
96.352249	41.377644
65.362375	55.041887
58.044622	56.960899
42.395480	24.800843
98.288577	53.434075
70.406733	39.725552
72.446691	106.500000
39.194767	53.432701
95.523157	57.260905
12.385460	75.661080
89.489933	76.264383
87.337880	64.568035
80.407407	71.350337
98.157933	42.511749
90.337858	36.675468
57.362338	23.132159
84.015873	33.430911
50.672673	24.410815
106.299233	50.000000
51.382353	45.526802
32.071884	66.348368
50.033146	94.909931
86.655705	76.050271
63.879567	56.800221
57.371429	62.091250
62.152718	53.596987
63.148579	51.084687
53.803738	60.107120
64.323469	58.582463
64.363866	58.414141
62.368852	58.895522
27.685885	95.529310
63.461345	53.876214
62.029197	57.345275
63.086037	54.308101
49.951100	47.683234
63.823636	57.822957
57.549342	62.296640
70.623243	24.241232
58.302682	62.503093
68.559006	60.068289
84.342923	87.951341
63.158217	53.879339
60.916606	61.035363
59.091308	60.693252
65.586433	58.468537
63.840088	60.798522
61.213251	54.596222
21.369792	48.213156
66.701357	67.663724
55.465278	59.378289
59.110117	68.481398
59.589124	55.693130
56.579655	60.452459
61.576168	56.319257
62.995498	54.823923
63.301111	53.070732
57.744472	62.276620
63.447005	56.445880
57.065652	62.266667
62.979909	56.078313
60.465982	58.909707
57.465809	57.851136
81.993094	11.190164
63.081042	56.640535
71.123978	60.089974
22.587156	95.979899
66.079374	55.907246
37.586985	74.912186
63.648448	57.594334
62.176628	54.076074
59.900485	56.353341
63.231524	56.521059
86.150442	23.533981
39.465909	109.295758
100.389352	67.823171
42.685908	90.182533
21.908057	24.202892
83.883454	85.059072
106.403852	80.722278
54.553295	21.104554
26.866359	65.568677
26.323984	79.922644
9.748353	7.491769
99.065615	66.685194
100.738506	34.000000
15.328402	103.011583
73.500631	47.608974
92.897897	85.868619
105.323741	87.274486
92.754105	92.624127
107.425940	31.285432
60.112766	57.988561
64.382940	57.093897
68.870989	65.682948
63.679666	58.314935
108.460337	98.822857
59.000000	56.895336
60.923331	54.743106
66.429366	54.825856
79.762391	64.017909
61.605213	55.068071
62.412439	60.754828
60.459370	62.349515
57.438328	57.420423
42.869305	11.563739
60.128834	57.996891
61.068777	61.283276
62.128272	58.420863
64.026882	53.825908
60.889309	55.999264
64.112863	57.185185
60.928930	55.370270
60.936842	59.360401
71.326991	55.868953
62.979446	58.552408
64.228692	58.287206
51.967490	65.758192
65.000000	52.455526
59.796140	60.669593
63.278166	56.697835
57.971460	58.380577
91.862687	102.031008
61.916600	58.599813
101.438893	80.312166
59.388766	57.444006
59.563492	62.072414
47.000000	87.450000
59.680620	59.354447
64.950625	54.706979
59.483146	55.405378
61.059553	54.021851
64.927152	56.737240
64.893573	57.461147
60.410532	59.280403
65.564565	63.867288
67.528150	103.185210
58.158491	57.140676
15.409817	37.664706
63.402778	90.483342
51.211988	103.076771
65.002389	56.191589
18.662290	34.603228
46.631530	85.577564
81.007147	35.226636
54.594470	78.595479
84.905179	70.142287
42.247113	102.310112
41.823204	15.958457
66.538863	53.138340
33.265172	24.461298
72.717905	90.488216
57.473485	97.325477
23.414439	101.020997
83.524713	47.106578
94.266355	45.683327
39.961620	42.275410
28.727042	84.786022
62.000000	105.235849
63.537391	57.647706
59.738490	56.826550
97.712519	42.645008
61.575736	57.014070
86.329349	89.500000
58.776917	58.148993
65.085870	56.671875
63.715880	58.803357
63.139005	57.302924
64.394429	56.576728
62.751629	55.507545
61.239688	55.519578
63.420677	57.020000
62.879496	52.981559
61.928030	67.078947
63.619433	53.810559
58.752809	56.447213
62.866911	54.111377
71.101742	62.616105
57.516360	57.843504
58.878903	56.088586
62.537549	58.796624
61.704594	56.270972
61.143130	58.797131
62.958890	53.448415
63.829082	59.394350
63.000000	53.000000
62.894879	57.737842
102.118127	58.457968
61.105823	56.220770
64.409019	69.302286
60.190645	55.515327
63.551429	54.773917
62.500991	58.153477
64.253746	58.559603
77.636465	105.070064
62.074651	57.492441
104.747748	46.550538
61.026230	58.530526
64.740295	58.306286
60.764000	57.958469
58.888721	56.253980
64.047069	58.000000
61.010517	57.587857
63.105955	58.606957
65.731569	56.443642
55.616387	57.609446
10.933209	37.619392
67.843709	97.997877
64.123839	56.416745
60.339097	58.938511
64.089517	57.283264
55.459413	15.501821
58.947284	59.569767
64.702905	58.087063
52.102914	23.823379
44.074084	86.883721
76.822335	39.657627
44.549536	106.258824
47.658515	19.384741
92.718750	26.825352
15.848516	74.584065
84.963437	63.400172
23.558645	82.020575
69.867403	42.252863
94.337386	43.469534
21.465288	58.804979
56.347188	13.988060
102.968983	61.340000
64.748409	97.437262
107.343257	11.156250
56.857843	102.970588
91.501999	84.126578
61.489362	56.771003
34.336129	40.178998
62.775428	53.727370
61.969222	55.050701
59.920000	54.947670
64.855429	56.313953
91.000000	93.000000
62.152683	53.873700
66.115023	57.971373
63.742794	56.441128
59.582547	57.756536
62.809623	54.298440
58.975676	55.672165
64.455285	47.090664
52.367246	87.942424
59.493230	59.916746
60.498309	56.820248
59.119428	59.640118
55.564679	72.695825
26.201422	21.423077
64.394247	57.452189
63.994770	58.382298
63.178515	54.877883
65.842410	61.364068
58.588589	60.689086
62.842327	54.096246
62.126444	60.553571
66.575329	58.120708
59.171329	62.994547
65.286316	57.143396
59.374016	57.612056
58.290473	57.093557
84.492537	37.525915
53.207006	85.766594
63.507426	58.583213
58.958627	56.295111
62.311544	57.771429
60.775801	58.223881
108.323988	22.975442
93.701897	53.391753
60.280045	54.465447
65.916332	54.285714
87.604179	69.553995
60.702364	63.924444
44.425000	37.544026
26.330240	95.720063
14.446748	83.358031
85.157640	24.420139
97.025830	39.637295
96.825933	22.484536
108.666667	18.973829
48.889834	9.977816
32.000000	55.290429
104.119626	87.526946
20.096415	19.432998
46.548729	28.082886
71.348203	96.852535
44.000000	52.916347
102.806604	81.958217
41.056136	92.641515
80.784978	67.922822
18.419040	40.767665
80.206580	22.000000
55.984169	102.008353
59.850746	56.791637
33.971347	18.006826
63.673437	55.989170
66.168378	57.144054
27.042670	72.625858
54.567204	68.901316
60.374566	57.152995
65.203916	61.606618
59.687661	56.089718
58.128364	57.582766
24.062442	55.450980
56.327424	57.155938
60.981242	55.235542
60.266428	59.873957
59.694730	58.713231
40.722222	23.497872
57.344171	56.804698
57.171403	57.870438
63.328849	56.086731
59.522267	58.089530
65.308660	56.670085
59.621898	62.333333
55.846861	57.895502
64.572734	57.729134
59.750560	60.811577
67.125129	60.258637
63.335931	54.275223
61.915543	59.022209
62.756256	62.612586
62.418593	54.357488
58.289362	58.969931
58.876050	60.748971
63.662316	57.084548
55.119447	51.702605
60.991575	63.095199
61.620170	55.201381
67.608898	63.244340
52.770833	61.133466
56.832665	100.521334
64.486523	57.705757
58.538136	57.596413
59.592866	57.480769
90.932406	42.290909
98.547694	24.412813
41.211517	84.975376
95.242124	67.909233
93.775906	106.601293
52.486441	30.582219
37.463050	59.055892
88.632420	34.273743
94.451847	70.731355
32.066667	48.985714
33.980822	96.760300
73.137725	33.333556
78.205426	78.819398
58.945865	65.704923
74.975875	82.825147
22.250000	27.423311
64.588723	55.787825
59.221077	61.101215
61.302419	53.804719
60.325614	55.472951
61.987395	56.770716
52.759346	61.033108
57.276873	56.488589
61.968624	63.603978
62.983134	56.541063
58.357015	56.261501
60.248819	60.299556
60.506508	62.223658
63.722265	61.283297
61.444356	60.177876
58.134085	61.248322
58.643979	58.461981
61.536313	56.315716
48.277533	43.203460
57.800858	56.234659
61.027174	54.206938
59.886420	57.041106
63.502177	57.656433
66.155738	55.716136
57.656923	56.373234
62.070406	63.916350
59.353750	58.407652
61.209677	59.600260
64.748936	56.409613
62.179679	55.411496
55.348259	58.664488
51.530453	100.674620
68.053047	57.249739
62.325293	59.050511
66.370656	60.234568
62.360303	58.023373
61.518395	63.935167
59.152244	58.415819
60.102804	59.769403
70.674575	89.062029
58.553430	55.536412
19.407001	36.341297
60.302996	58.146448
49.402250	96.831909
59.896588	60.255148
79.000000	47.793750
100.003518	107.988417
64.928401	62.025108
89.748257	33.457213
44.441884	13.228875
29.656657	56.479518
94.098889	16.721204
89.267176	33.599638
21.570747	85.123723
37.019256	56.938849
24.945692	59.511038
78.500742	100.458233
78.210407	35.012382
33.795972	23.319380
35.511078	34.341361
32.529412	105.854592
89.695861	92.488038
73.358338	53.000000
108.493813	48.070912
23.000000	22.020952
55.533320	48.188716
71.578017	98.060748
94.000000	17.433230
27.948586	15.008130
54.476145	92.115987
94.642726	84.640118
62.807133	57.191799
63.032425	54.228845
83.289720	27.116541
60.866667	59.897638
62.145497	57.550969
79.739777	52.993392
67.790604	56.110512
86.673611	48.658703
58.840787	57.823312
60.427586	57.328659
53.198229	78.895318
58.847114	59.873536
59.613293	60.443425
62.269097	55.082260
65.949646	57.374659
59.666333	55.982505
31.105355	49.041233
55.125155	87.214405
62.978799	60.372443
45.310435	32.063457
61.440220	56.485142
61.011222	63.902240
64.475078	56.892286
60.674510	57.465040
57.864966	57.810241
31.352273	58.126551
19.723816	38.991033
63.489191	57.330157
62.126486	55.384196
63.033040	57.584435
67.126994	54.980330
64.229758	53.880747
61.631799	55.154386
61.276042	48.914127
62.757314	105.330935
87.133891	65.701613
65.833631	57.153015
57.327963	55.213995
78.471461	62.760152
66.597605	40.672562
62.507412	58.112048
60.347273	61.899611
62.162073	61.252437
58.451327	50.504818
65.332565	60.295225
39.068592	36.414105
50.077786	10.907433
24.427386	9.048077
63.268852	47.284292
17.320603	23.429519
62.000000	104.000000
14.705489	26.658999
51.371810	50.307296
66.336538	72.063187
37.876064	31.904447
61.331892	33.521127
85.780578	17.508795
106.842795	74.351743
62.930905	97.754073
42.970688	80.274162
75.882646	71.347923
69.767742	42.036437
93.062500	70.471037
64.016062	91.044702
39.275287	37.831266
78.182295	86.098922
58.000000	97.723333
89.280403	97.133903
82.114331	60.886364
30.743490	102.636377
59.846239	59.257087
102.402317	91.436975
62.670192	58.280562
65.595905	56.688123
62.373880	58.238744
55.671897	58.401099
55.314636	95.814307
65.000000	52.980979
58.522727	56.478261
65.418605	55.020952
62.390737	60.449694
62.795094	59.239905
54.897877	59.820969
55.418199	64.523580
63.792047	57.665877
57.996610	58.327672
62.432515	54.881633
59.377502	59.661017
95.056868	86.935103
62.140110	54.277563
64.483315	56.208132
59.645537	55.752212
65.820513	54.154535
29.664624	80.036403
62.089172	57.026273
62.097134	55.138047
49.182500	38.580024
60.290927	62.209447
100.440470	55.169880
51.840249	25.405523
54.050197	60.230573
57.415254	59.118785
59.190141	56.462462
60.820039	53.863566
41.446309	101.797030
44.175038	92.785235
95.721940	83.679597
85.728217	54.217337
24.419162	68.642643
98.063112	57.168033
13.721402	75.634921
70.072277	46.281697
96.959405	25.139444
99.939836	47.549545
76.761087	29.226705
62.676087	107.768293
78.194912	110.341645
28.093718	30.990617
101.356808	96.333714
44.349406	70.479417
90.245399	61.542636
38.769492	26.330909
98.858696	77.953618
101.109495	59.230294
21.590361	12.112329
96.691228	26.977469
16.552106	47.408696
27.189524	50.692175
87.965306	11.424647
15.478992	33.753555
64.399776	56.146603
100.376337	89.938476
77.025403	24.809524
79.333025	76.736842
95.510910	42.679843
90.125771	83.220070
86.033167	106.923198
44.592391	57.626446
55.806861	97.107620
59.669965	54.703704
62.341743	59.832833
59.142687	58.982383
61.721323	53.769772
60.682163	57.281827
63.831797	57.189444
49.262105	58.574194
77.760465	19.028536
61.073333	58.730573
54.838915	59.541411
65.965566	59.119957
62.096336	57.125879
59.383444	57.039674
67.724832	79.290761
57.449205	56.724638
61.343874	60.262868
62.514563	59.417421
59.481806	55.626489
32.000000	41.713942
59.170303	28.232076
60.263133	55.077571
71.787682	104.695521
58.170611	55.503226
58.962738	60.822622
61.497086	58.808529
57.679707	60.179402
64.498592	59.474341
58.531868	56.395107
62.672320	57.116793
64.000000	73.675662
64.577381	51.599723
63.861417	53.951527
62.570378	55.604245
59.653333	60.873965
11.386039	49.486891
63.976696	55.014706
63.202362	109.923891
63.867782	56.423285
62.353993	54.941799
63.220183	10.344086
61.951668	57.732327
61.978626	59.400154
63.197140	60.229590
51.950628	31.551406
65.242331	54.938083
60.342262	60.017588
56.834993	59.320847
33.833621	88.560813
61.173432	54.892774
65.935028	51.363901
62.752529	55.642857
64.055762	59.772211
104.269569	64.333190
71.199422	90.624000
83.040323	49.644737
16.615905	45.351061
25.640288	53.592723
11.915254	14.223570
25.129960	106.983940
53.324415	93.094937
88.966531	97.153951
81.357742	41.408297
76.160941	28.908759
23.230430	80.538781
87.656836	14.624642
90.678393	43.819488
52.721649	48.362981
33.000000	35.705771
103.000000	79.121072
99.632184	31.515998
91.314607	33.244417
73.000947	73.701847
59.172460	57.212078
65.681997	54.775922
62.426350	60.187455
59.546841	55.552335
58.804860	56.518713
54.020761	58.920907
63.979666	52.478639
66.010340	54.628850
62.676622	57.347087
62.557296	54.685714
63.052632	59.340462
48.611026	55.236407
58.303647	56.439184
58.605133	63.324703
56.185941	46.537426
62.793651	52.815336
64.591107	56.382504
63.255961	54.670165
62.366472	58.648913
24.236709	78.979506
62.508812	55.384488
57.410049	56.792912
22.833174	89.290249
32.000000	8.391803
57.328378	51.472174
62.892439	58.389671
58.335142	61.857955
76.114416	67.782906
61.017982	60.100690
58.324128	58.492212
80.849170	80.874971
65.825839	56.787822
66.978185	55.074173
14.329187	18.704436
63.899232	59.011715
65.451694	61.194292
59.358491	55.234355
63.131481	59.711421
18.606225	92.150810
97.547547	97.650336
105.593702	72.165929
79.989545	82.239669
33.385924	33.969072
67.543605	14.722826
101.395455	13.320055
33.528171	25.303556
36.215460	37.621191
98.837302	47.215712
102.863300	31.822222
70.781479	21.804364
35.398855	27.747191
35.754531	102.361453
39.888571	64.316151
32.388679	39.979853
110.157464	20.090909
87.166799	35.017016
25.000000	91.461970
87.216007	30.665022
60.984885	74.021277
72.784615	94.915594
74.985767	101.215144
50.852174	100.509988
27.224786	68.010121
61.745693	58.463285
61.752747	54.684284
59.617358	101.189043
66.307263	55.217391
62.368084	57.708367
58.069719	58.154571
67.338638	49.858605
55.175290	52.618527
64.193060	60.660714
61.022241	55.584512
58.620690	56.280090
40.064678	98.568081
59.063576	56.842308
57.018714	60.334627
63.339008	58.393304
63.363395	61.525327
64.111292	58.422100
63.255672	57.740043
61.642559	58.381443
64.899430	58.132536
60.076421	60.342357
60.191765	59.759404
60.086538	60.032573
60.454545	60.516194
64.860134	95.035499
107.592769	82.016055
66.316779	53.575188
60.666422	56.807644
61.308108	55.029412
63.542671	62.210723
63.284174	53.239498
62.758098	53.493034
59.489036	56.982050
77.599730	36.030730
45.233266	82.492167
105.343284	47.943609
59.263393	56.803561
62.097684	55.626443
100.517382	69.184573
50.313253	109.986139
58.460380	57.846434
59.922323	57.015748
62.000000	37.642463
109.522401	59.866343
41.450065	34.626900
22.379371	30.073852
78.773657	30.492081
26.257923	23.902786
84.505629	40.972444
107.341317	92.445652
65.114681	100.419870
15.617647	64.346324
69.210667	31.417178
15.311064	60.009540
20.230769	81.325552
48.466048	86.209929
30.550318	60.772180
26.338861	22.491950
16.590203	65.286990
60.314208	60.231796
67.011532	58.551515
44.675762	97.621581
24.575701	34.900826
104.895671	54.292918
33.000000	7.791486
93.662753	65.947183
35.179070	42.515320
105.379820	99.456334
85.047619	26.932075
60.814537	48.478632
90.394531	21.764331
60.446499	55.686108
91.747495	52.854348
64.465800	53.441278
20.694695	46.982456
61.284843	61.290722
63.266572	62.725819
64.134539	60.139326
64.297945	61.654514
60.988623	59.927536
52.875229	71.981747
60.551269	57.867495
61.811475	58.099010
60.317977	60.654778
58.708995	56.425856
59.935178	56.094221
62.497674	62.069636
64.542013	60.734043
59.573887	56.734230
59.934109	56.055676
58.674026	56.776435
64.211585	58.683333
60.347448	57.188119
59.073140	56.264463
59.610368	60.953542
23.109574	61.741573
63.432383	57.271228
61.385375	56.336627
63.199452	56.281007
60.563032	58.280093
62.389980	53.980538
60.018492	56.515244
63.768366	56.598385
60.286205	53.677284
59.869101	57.069779
14.941529	85.470287
63.045404	58.407263
63.596123	56.650593
64.452039	57.394670
42.893560	29.188180
63.481074	57.588745
58.604839	60.138418
61.286567	56.352356
60.783894	60.284567
61.058651	55.623463
64.926691	56.957569
27.906699	49.888466
48.286164	17.165327
89.196471	101.212620
69.724739	58.676561
61.813253	53.548128
60.004219	64.091245
66.622783	55.746719
14.824503	60.497479
86.416792	54.102876
47.158404	47.539585
86.336163	68.316230
73.710383	100.809572
14.658654	60.078469
65.567883	33.513932
40.004854	50.245083
102.690209	71.188811
75.876805	63.708786
81.652302	18.747417
47.576433	10.729331
91.802740	38.060606
82.356044	24.810680
92.434437	92.439137
72.356481	97.583916
70.351607	35.195087
53.458944	70.472934
73.440625	19.110714
64.043440	33.025761
31.278962	53.672231
69.005775	14.315353
55.991984	16.882481
24.178571	105.942217
59.389399	17.229770
39.367442	88.797883
71.102082	37.791842
63.625850	56.709024
29.098086	106.994236
56.141714	86.429739
23.954762	14.736726
70.418986	105.812197
60.753086	55.628763
62.281304	58.785235
61.312073	55.982801
58.531722	56.768773
63.430431	52.473994
63.765417	55.680473
62.535234	57.339968
58.612836	58.187898
56.959425	58.848775
64.958153	57.580882
14.545714	97.857143
60.852843	56.547244
58.051648	57.023256
60.781679	56.210872
60.285846	61.069940
59.182639	57.272638
57.374257	56.489104
66.276827	54.915134
55.861417	59.212734
60.851136	59.614035
29.000000	14.000000
62.536707	54.906400
59.573710	54.332461
61.217910	59.102273
63.198276	53.724877
62.485605	55.612548
60.686850	56.618207
100.193351	63.833676
19.729459	21.705621
58.207792	50.814679
58.966949	55.600348
58.681319	64.519531
51.984536	8.083270
92.193665	69.787043
57.886001	15.068056
39.163658	52.377702
48.657547	96.344352
25.485597	79.676254
27.970149	44.937746
49.445017	70.356463
77.988062	63.868421
33.536160	52.092873
65.409061	93.660076
70.298667	101.723468
43.019048	34.000000
31.988095	107.305654
109.650183	91.000000
71.410755	111.617908
86.148043	76.946719
90.496154	80.787177
74.696190	94.681364
46.342342	98.478788
106.000000	69.710383
45.304294	48.609901
103.444126	74.160394
54.907589	53.840274
20.030004	35.978314
69.938717	36.781395
76.000000	58.051581
63.139241	58.707939
64.424627	57.398876
62.559755	56.265116
63.495743	51.903066
63.308449	59.168682
60.196112	56.511072
60.247566	58.170620
60.789077	56.772897
64.512490	57.947025
61.621212	55.508825
59.174603	56.510024
62.479641	53.774362
53.207942	60.689494
59.811921	94.567916
29.092848	28.090819
62.186260	54.576555
60.099415	56.532495
11.397213	76.720157
60.250955	57.296074
63.956551	58.592711
59.128527	57.496872
64.616279	54.058128
59.111871	58.571154
62.246606	57.578767
86.937262	99.019564
62.755599	54.933661
64.461786	56.482558
84.970085	56.754839
62.814118	60.127234
64.351240	58.009009
63.006672	59.331017
64.489482	55.801787
26.321759	41.000000
57.117347	58.919631
60.243243	56.543905
62.493976	59.719378
62.403088	62.005920
62.242550	58.091190
60.729535	57.541869
60.462946	54.230769
57.460350	56.279503
66.000000	55.498773
61.074131	54.606982
62.522085	54.918582
61.093023	59.843081
59.825119	109.770579
59.586491	59.619835
61.820342	53.377404
22.291209	89.455247
56.895161	18.863240
49.160589	90.874886
33.768908	36.206897
99.985968	107.879341
53.215629	45.411838
102.240824	43.414381
31.735872	68.908407
47.147217	32.277027
34.329187	20.100418
84.185930	34.638298
67.412883	16.000000
49.798128	79.889303
45.596349	93.515625
92.675472	92.636578
59.943734	55.826341
11.906466	6.917639
48.466381	57.923166
86.406758	28.628947
60.040185	56.871099
26.727394	100.398632
23.024144	26.667105
101.254509	30.497512
64.671845	52.524046
60.728244	55.669522
64.913257	55.664615
64.124567	56.187358
62.162942	59.290931
63.439891	58.222594
59.505155	57.540417
57.504202	63.243935
60.628112	55.366641
63.540246	56.764169
69.208726	32.741392
63.288073	59.961373
59.771812	56.707534
60.948498	57.058646
65.329475	60.611910
60.516355	55.566352
62.487705	72.354255
64.535381	55.908389
99.088292	11.236296
99.000000	56.375810
58.594228	55.710599
47.760591	66.705548
63.603316	60.262235
63.363860	60.869832
60.844133	54.601911
58.798795	55.248334
58.368969	59.378605
58.624397	66.381310
59.557798	61.347162
84.286458	13.350515
65.097192	56.149660
90.144928	102.014184
82.299413	48.420792
58.835859	55.311111
60.385075	59.259657
58.952381	55.842105
57.196774	60.036907
66.061064	56.795204
60.321033	57.088949
78.152135	43.130310
82.946009	100.680751
81.351700	15.602317
62.682624	60.688679
63.905455	56.495305
58.059276	55.648988
94.490909	93.925595
60.211257	59.711632
61.000700	58.896938
37.962335	48.857616
81.000000	26.000000
99.069106	69.041788
29.478605	99.592431
70.659735	54.862009
19.841802	29.203547
17.362653	83.438924
34.050473	106.613775
14.259972	15.274194
48.515588	61.596154
74.726394	100.017847
75.507132	11.478632
27.402174	45.728029
84.699887	18.164062
23.701245	80.972495
103.849912	38.167808
58.779609	104.258824
29.000000	17.821480
81.692050	71.197810
58.396774	88.125513
17.990348	23.300366
99.517081	47.190813
98.696644	26.439883
56.320796	57.672611
91.673300	84.448485
61.112080	65.069565
65.494550	54.783235
64.570470	56.739748
60.115914	60.920192
60.734341	57.573959
62.530358	56.840816
59.088091	67.778839
64.213974	57.482143
63.260262	54.938617
75.091380	65.949418
66.006423	56.303089
57.752768	57.862099
62.523226	57.109047
65.422723	54.544406
62.540130	53.594821
63.699548	55.222921
60.360000	63.224838
60.139073	55.642105
61.583035	57.683263
52.371638	51.975057
64.834483	67.245509
83.267101	55.613437
61.733006	55.189005
11.897836	13.186136
65.574603	52.568915
59.361882	56.466276
46.418715	102.318761
66.126096	52.152142
63.494641	56.980000
59.884218	56.452801
51.056868	61.286926
63.350913	62.425018
73.300138	42.691670
60.344237	88.800554
89.310446	72.202509
109.347131	51.987078
41.694175	45.464135
87.810011	29.477893
34.583916	93.466667
47.523346	91.697712
24.047619	108.197015
87.928654	89.772213
98.001406	17.929487
45.622894	17.424469
23.388056	85.319756
45.137830	56.285714
14.996487	82.392530
26.431770	101.155981
63.009119	88.950673
85.764560	61.935317
47.908140	14.714365
100.836508	15.646248
73.409266	84.648639
106.188547	24.269309
63.000000	43.713398
61.708747	57.435178
60.460224	60.144186
63.473146	52.470356
63.438936	54.851940
62.351387	59.679024
63.178394	53.121189
60.269856	55.247738
63.938596	76.743493
64.094631	54.286733
89.976351	45.766197
6.775351	4.091371
57.267974	59.817750
59.837596	58.684504
64.717090	57.816614
52.500971	52.590713
58.209141	59.619181
57.218750	56.690929
75.490446	56.498214
57.883639	55.875697
63.881630	54.933002
61.999192	60.936567
62.000000	57.000000
61.972918	56.009272
62.035065	55.055959
63.357474	58.326316
106.387372	26.578223
65.206194	57.585165
62.201198	59.212607
61.691415	55.970565
63.072118	85.129120
65.254965	60.068835
63.467278	57.434968
63.520024	60.392039
63.344365	59.673093
63.367308	53.191453
68.232715	61.040375
57.202577	56.548333
62.714193	53.337388
96.486364	29.388298
40.708892	58.115385
75.000000	78.607325
61.308362	55.027193
60.819277	62.418527
55.896309	87.967557
64.000000	64.892316
42.004924	90.558259
70.341398	104.455426
60.846577	26.061897
92.445808	29.569966
42.878205	103.815217
102.438525	85.741301
83.124169	104.722140
21.554140	27.227106
104.006259	57.232190
38.831788	25.075439
38.912162	66.796486
27.000000	4.833744
35.828510	101.289398
50.889908	99.122084
69.691106	28.000000
26.030853	36.000000
21.859485	94.493691
93.532522	69.000000
84.723453	46.910579
33.186606	74.570577
91.950954	24.884259
79.000000	12.360406
104.509132	55.927007
40.084079	56.218897
51.988803	84.995714
67.595506	86.093294
11.050000	29.575826
60.941176	58.476071
69.432570	107.130941
61.366444	54.456986
56.193825	58.266055
58.500437	57.047994
62.574754	57.017472
53.768382	93.449848
60.360706	55.373381
60.941427	56.608775
59.324793	50.014789
65.164571	57.275631
61.519802	62.153627
63.248154	57.474845
65.142967	55.413525
55.907677	57.551696
61.460506	59.266833
60.842632	57.456113
60.205530	55.275154
60.051070	60.383111
61.252809	60.276265
62.716125	53.036760
55.315957	58.763788
60.000881	58.019889
61.995440	53.919035
58.965373	57.970769
62.591443	58.089992
56.534397	31.975780
101.366492	27.143631
63.939312	61.732566
63.037221	58.216080
61.962313	55.274137
59.214580	55.276820
18.619048	37.024070
61.817236	66.346881
16.504425	87.581250
61.925846	59.224733
92.663649	55.409786
97.414365	14.407692
60.343220	57.572119
85.223446	76.719122
84.097098	94.309206
62.186408	59.184076
83.540918	107.482487
57.082943	58.535936
29.677788	33.254717
87.172973	68.036439
58.204132	19.169942
76.098397	32.867525
62.818094	24.271798
28.087260	104.759957
85.454268	16.819255
98.188473	45.107817
62.741477	71.432077
73.278376	30.776088
95.520000	24.078788
27.105660	29.977748
87.337376	107.433962
69.792380	69.333333
20.783279	44.998814
107.000000	95.901135
18.096267	38.805346
71.235158	97.282651
77.528859	48.774560
70.702642	73.493740
97.748333	78.211002
100.831724	96.476351
65.159906	55.441493
62.315631	55.236791
56.776074	58.426413
57.906500	57.641975
60.058577	63.216733
56.562364	42.397577
64.703074	55.908169
60.578904	53.570652
59.538780	56.997151
61.629490	54.113682
63.852747	55.610603
63.970790	61.521021
66.311362	57.520865
63.635468	56.560694
59.007623	57.463700
60.884070	61.082849
70.459535	59.878070
59.797440	57.525558
65.294766	55.733533
59.485098	55.929141
61.749832	56.000572
60.865510	60.565789
63.207358	57.209174
59.866471	58.928571
68.212042	105.009683
62.927013	55.195000
62.744332	40.874092
58.543093	60.259414
34.718204	34.812398
63.973545	56.255577
62.107116	58.382514
60.511029	60.910724
60.006154	60.398533
87.108483	75.000000
59.453125	57.465471
64.303266	53.327895
65.774775	55.726675
64.003098	57.935176
65.718553	57.098943
62.214460	59.937206
62.151563	58.320043
60.316647	55.166400
103.998122	68.155414
62.523327	59.816273
66.190476	57.164835
59.997019	55.828859
61.225670	60.631101
63.480000	59.612369
